canonical_id,question_number,section,marks,question_type,subject_discipline,has_or_choice,has_figure_or_table,papers_appeared_count,years_appeared,question_text,or_question_text
CBSE_SCI_2023_Q37_3143Science,37,E,4,Case-Based / Source-Based (4 Marks),Biology,False,False,1,2023,"The most obvious outcome of the reproductive process is the generation of individuals of similar design, but in sexual reproduction they may not be exactly alike. The resemblances as well as differences are marked. The rules of heredity determine the process by which traits and characteristics are reliably inherited. Many experiments have been done to study the rules of inheritance.
- (i) Why an offspring of human being is not a true copy of his parents in sexual reproduction ?
- **4**
- **1**
[P.T.O.
19
**1**
**2**
**2**
- (ii) nm¡Ym| _| d§emJ{V Ho$ à`moJm| H$mo H$aVo g_` F1 Am¡a F2 g§V{V Ho$ nm¡Ym| _| Š`m AÝVa nm`m OmVm h¡ ?
- (iii) (A) h_ `h Š`m| H$hVo h¢ {H$ {H$gr ñnrerµO Ho$ ApñVËd H$s d¥{Õ Ho$ {bE {d{^ÞVm Amdí`H$ h¡ ?
##### **AWdm**
- (iii) (B) _|S>b Ho$ Xmo {dn`m©gr bjUm| dmbo Omo‹S>m| Ho$ nm¡Ym| Ho$ ~rM g§H$aU H$m AÜ``Z H$s{OEŸ&
RRYY × rryy Jmob nrbo PwauXma hao
CÝhmo§Zo F2 g§V{V Ho$ nm¡Ym| _| Mma àH$ma Ho$ g§`moOZm| H$m àojU {H$`mŸ& `o Mma Z`o g§`moOZ Š`m Wo ? F2 g§V{V _| dh ZE g§`moOZ, Omo OZH$ nm¡Ym| _| CnpñWV Zht Wo, Š`m| Ñ{ï>JmoMa hþEŸ?
**38.** {H$gr _mÜ`_ H$s àH$me H$mo And{V©V H$aZo H$s j_Vm H$mo CgHo$ àH$m{eH$ KZËd Ho$ nXm| _| ì`º$ {H$`m OmVm h¡Ÿ& àH$m{eH$ KZËd H$m EH$ {ZpíMV g§n¥º$mW© h¡Ÿ& `h Ðì`_mZ KZËd Ho$ g_mZ Zht h¡Ÿ& Xmo _mÜ`_m| H$s VwbZm H$aZo na {Og nXmW© H$m AndV©Zm§H$ A{YH$ hmoVm h¡ dh Xygao nXmW© H$s VwbZm _| A{YH$ àH$m{eH$ gKZ _mÜ`_ H$hm OmVm h¡Ÿ& AÝ` _mÜ`_ {OgH$m AndV©Zm§H$ {ZåZ h¡, àH$m{eH$ {dab hmoVm h¡Ÿ& {H$gr {XE JE _mÜ`_ _| àH$me H$s Mmb CgHo$ àH$m{eH$ KZËd Ho$ ì`wËH«$_mZwnmVr hmoVr h¡Ÿ&
- (i) `{X hrao H$m {Zdm©V Ho$ gmnoj AndV©Zm§H$ 2.42 h¡, Vmo hrao _| àH$me H$s Mmb {ZYm©[aV H$s{OEŸ& {Zdm©V _| àH$me H$s Mmb 3×10<sup>8</sup> m/s h¡Ÿ&
- (ii) H$m±M, Ob Am¡a H$m~©Z S>mBgë\$mBS> Ho$ AndV©Zm§H$ H«$_e… 1.5, 1.33 Am¡a 1.62 h¢Ÿ& `{X H$moB© àH$me {H$aU BZ _mÜ`_m| na g_mZ H$moU (_mZ br{OE θ) na AmnVZ H$aVr h¡, Vmo BZ _mÜ`_m| _| AndV©Z H$moUm| H$mo Amamohr (~‹T>Vo) H«$_ _| {b{IEŸ&
- (iii) (A) H$m±M _| àH$me H$s Mmb 2×10<sup>8</sup> m/s Am¡a Ob _| àH$me H$s Mmb 2.25×10<sup>8</sup> m/s h¡Ÿ&
**4**
- **1**
- **1**
- **2**
20
- (ii) While performing experiments on inheritance in plants, what is the difference between F1 and F2 generation ?
- (iii) (A) Why do we say that variations are useful for the survival of a species over time ?
- **1**
- **2**
###### **OR**
- (iii) (B) Study Mendel’s cross between two plants with a pair of contrasting characters.
**2**
RRYY × rryy Round Yellow Wrinkled Green
He observed 4 types of combinations in F2 generation. Which of these were new combinations ? Why do new features which are not present in the parents, appear in F2 generation ?",
CBSE_SCI_2023_Q38_3143Science,38,E,4,Case-Based / Source-Based (4 Marks),Chemistry,False,False,1,2023,"The ability of a medium to refract light is expressed in terms of its optical density. Optical density has a definite connotation. It is not the same as mass density. On comparing two media, the one with the large refractive index is optically denser medium than the other. The other medium with a lower refractive index is optically rarer. Also the speed of light through a given medium is inversely proportional to its optical density.
- (i) Determine the speed of light in diamond if the refractive index of diamond with respect to vacuum is 2.42. Speed of light in vacuum is 3×10<sup>8</sup> m/s.
- (ii) Refractive indices of glass, water and carbon disulphide are 1.5, 1.33 and 1.62 respectively. If a ray of light is incident in these media at the same angle (say θ), then write the increasing order of the angle of refraction in these media.
- (iii) (A) The speed of light in glass is 2×10<sup>8</sup> m/s and in water is 2.25×10<sup>8</sup> m/s.
**4**
- **1**
- **1**
- **2**
[P.T.O.
21
**2**
**4**
- (a) BZ_| go H$m¡Z A{YH$ àH$m{eH$ gKZ h¡ Am¡a Š`m| ?
- (b) {H$gr Ob go ^ao _moQ>o H$m±M Ho$ nmÌ Ho$ H$m±M-Ob AÝVamn¥ð> na H$moB© àH$me {H$aU A{^bå~dV² AmnVZ H$aVr h¡Ÿ& Bg {H$aU Ho$ H$m±M _| àdoe H$aZo Ho$ níMmV² nW H$m Š`m hmoJm ? H$maU Xr{OEŸ&
##### **AWdm**
- (iii) (B) Ob Am¡a H$m±M Ho$ {Zanoj AndV©Zm§H$ H«$_e… 4/3 Am¡a 3/2 h¢Ÿ& `{X H$m±M _| àH$me H$s Mmb 2×10<sup>8</sup> m/s h¡, Vmo (i) {Zdm©V Am¡a (ii) Ob _| àH$me H$s Mmb kmV H$s{OEŸ&",
CBSE_SCI_2023_Q39_3143Science,39,E,4,Case-Based / Source-Based (4 Marks),Chemistry,False,True,1,2023,"The melting points and boiling points of some ionic compounds are given below :
- **2**
- **4**
|Compound|MeltingPoint(K)|BoilingPoint(K)|
|---|---|---|
|NaCl|1074|1686|
|LiCl|887|1600|
|CaCl2|1045|1900|
|CaO|2850|3120|
|MgCl2|981|1685|
These compounds are termed ionic because they are formed by the transfer of electrons from a metal to a non-metal. The electron transfer in such compounds is controlled by the electronic configuration of the elements involved. Every element tends to attain a completely filled valence shell of its nearest noble gas or a stable octet.
- (i) Show the electron transfer in the formation of magnesium chloride.
- (ii) List two properties of ionic compounds other than their high melting and boiling points.
- (iii) (A) While forming an ionic compound say sodium chloride how does sodium atom attain its stable configuration ?
- **1**
###### **1**
###### **2**
###### **OR**
- (iii) (B) **Give reasons :**
- (i) Why do ionic compounds in the solid state not conduct electricity ?
- (ii) What happens at the cathode when electricity is passed through an aqueous solution of sodium chloride ?
**2**
<mark>[P.T.O.</mark>
23
<mark>.</mark>
<mark>a</mark>
<!-- Start of picture text -->
.<br><!-- End of picture text -->
<!-- Start of picture text -->
a<br><!-- End of picture text -->",
CBSE_SCI_2023_Q01_3151Science,1,A,1,MCQ,Chemistry,False,False,1,2023,"Select a pair of olfactory indicators from the following :
- (a) Clove oil and vanilla essence (b) Onion and turmeric (c) Clove oil and litmus solution (d) Vanilla and methyl orange",
CBSE_SCI_2023_Q02_3151Science,2,A,1,MCQ,Chemistry,False,False,1,2023,"The balanced chemical equation showing reaction between quicklime and water is :
- (a) 2 CaO + H2O 2 CaOH + H2 + Heat
- (b) CaO + H2O Ca(OH)2 + H2 + Heat
- (c) CaO + H2O Ca(OH)2 + Heat
- (d) 2 CaO + 3 H2O 2 Ca(OH)3 + O2 + Heat
H 3 H
t
~~——>~~
ASA SISSlraSs
feat sraef atteatss& few
seleaiss 3k Ut SSS FeissTA Bi UT
bias Fakiss 3k Ut
SHS
**8.** {H$gr nmXn Ho$ dm`d ^mJm| (aerial parts) go Obdmîn Ho$ ê$n _| Ob H$s hm{Z hmoZo H$s à{H«$`m H$mo _X_ H$hVo h¢ Am¡a `h _Y_ _| ghm`Vm H$aVr h¡ & `hm± _X_ Am¡a _Y_ H«$_e: h¢ :
- (a) dmînmoËgO©Z Am¡a àH$me-g§íbofU &
- (b) dmînmoËgO©Z Am¡a Vmn {Z`_Z ({Z`§ÌU) &
- (c) ñWmZmÝVaU Am¡a àH$me-g§íbofU Ho$ {dbo` CËnmXm| H$s âbmoE_ _| J{V &
- (d) &
## **9.**
: ñWbr` Ordm| H$s VwbZm _| Obr` Ordm| H$s ídmg boZo H$s Xa
- (a) CÝh|
- (b) \$s H$_ hmoVr h¡ & (c) \$s H$_ hmoVr h¡ &
- (d) H$s dm`w_§S>br` dm`w H$mo KmobZo H$s j_Vm H$_ h¡ &
## **10.**
- {ZåZ{b{IV Xmo H$WZm| na {dMma H$s{OE :
- (i) dh bjU Omo ñd`§ hr F1
- (ii)
BZ H$WZm| (i) Am¡a (ii) Ho$ {bE Cn`wº$ nX H«$_e: h¢ :
- (a) Aà^mdr bjU, à^mdr bjU
- (b) à^mdr bjU, Aà^mdr bjU
- (c) à^mdr bjU, AmZwd§{eH$ bjU
- (d) Aà^mdr bjU, AmZwd§{eH$ bjU
## **11.**
- h_mao eara H$m dh A§J {Og_| agg§doXr J«m{h`m± CnpñWV hmoVr h¢, H$m¡Z-gm h¡ ?
- (a) AmÝV[aH$ H$U© (b) ËdMm
- (c) (d) ZmH$ H$m AmÝV[aH$ AmñVa
## **12.**
- Agwa{jV `m¡Z {H«$`m Ho$ H$maU hmo gH$Zo dmbo OrdmUw O{ZV Am¡a dmBag g§H«${_V amoJ H«$_e: h¢ :
- (a) _ñgm VWm HIV-AIDS (b) HIV-AIDS VWm _ñgm
- (c) JmoZmo[a`m VWm {g\${bg (d) {g\${bg VWm _ñgm
H 6 H",
CBSE_SCI_2023_Q08_3151Science,8,A,1,MCQ,Biology,False,False,1,2023,"The process in which loss of water in the form of vapours from the aerial parts of plants takes place is _X_ , which helps in _Y_ . Here _X_ and _Y_ respectively are :
- (a) transpiration and photosynthesis.
- (b) transpiration and temperature regulation.
- (c) translocation and movement of soluble products of photosynthesis in phloem.
- (d) translocation and absorption of water and minerals from soil by roots.",
CBSE_SCI_2023_Q09_3151Science,9,A,1,MCQ,Chemistry,False,False,1,2023,"As compared to terrestrial organisms, the rate of breathing in aquatic organisms is :
- (a) faster because they need more oxygen for their survival.
- (b) faster because the amount of dissolved oxygen in water is fairly low.
- (c) slower because the amount of dissolved oxygen in water is fairly low.
- (d) slower because the capacity of water of dissolving atmospheric air is limited.",
CBSE_SCI_2023_Q10_3151Science,10,A,1,MCQ,Biology,False,False,1,2023,"Consider the following two statements :
- (i) The trait that expresses itself in F1 generation.
- (ii) The trait that keeps on passing from one generation to another. The appropriate terms for the statements (i) and (ii) respectively are :
- (a) Recessive trait, Dominant trait
- (b) Dominant trait, Recessive trait
- (c) Dominant trait, Inherited trait
- (d) Recessive trait, Inherited trait
## **11.**
The part in which gustatory receptors are present in our body is :
- (a) inner ear (b) skin
- (c) tongue (d) inner lining of nose",
CBSE_SCI_2023_Q12_3151Science,12,A,1,MCQ,Chemistry,False,True,1,2023,"The bacterial and the viral infections that may be caused due to unsafe sex respectively are :
- (a) Warts and HIV-AIDS (b) HIV-AIDS and Warts
- (c) Gonorrhoea and Syphilis (d) Syphilis and Warts
H 7 H
xx
<!-- Start of picture text -->
-—f—<br><!-- End of picture text -->
<!-- Start of picture text -->
W <————_———__E.<br><!-- End of picture text -->
tol ead aqadiH wa Sat afew
Ea
<!-- Start of picture text -->
Ea<br><!-- End of picture text -->
xx
<!-- Start of picture text -->
-—{—<br><!-- End of picture text -->
N -—{— S W <——————__E
<!-- Start of picture text -->
W<br><!-- End of picture text -->",
CBSE_SCI_2023_Q16_3151Science,16,A,1,MCQ,General Science,False,False,1,2023,"N Am¡a S {H$gr b§~r grYr n[aZm{bH$m _| {dÚwV Ymam àdm{hV H$amH$a BgHo$ XmoZm| {gam| na Y«wd CËnÞ {H$E JE h¢ & {ZåZ{b{IV _| go H$m¡Z-gm H$WZ h¡ ?
- (a) n[aZm{bH$m Ho$ ^rVa Mwå~H$s` joÌ aoImE± gab aoImAm| Ho$ ê$n _| h¢ Omo `h B§{JV H$aVm h¡ {H$ n[aZm{bH$m Ho$ ^rVa g^r {~ÝXþAm| na Mwå~H$s` joÌ EH$g_mZ h¡ &
- (b) n[aZm{bH$m Ho$ ^rVa CËnÞ à~b Mwå~H$s` joÌ n[aZm{bH$m Ho$ ^rVa aIo Z_© bmoho H$mo Mwå~{H$V H$a gH$Vm h¡ &
- (c) n¡Q>Z© go {^Þ hmoVm h¡ &
- (d) n[aZm{bH$m go àdm{hV Ymam H$mo CËH«${_V H$aZo na N Am¡a S Y«wdm| H$s pñW{V`m± -
- AXbm ~Xbr hmo OmVr h¢ &
- **_17 20 (A) (R)_**
- **_(a), (b), (c) (d)_**
- (a) A{^H$WZ (A) Am¡a H$maU (R) XmoZm| ghr h¢ Am¡a H$maU (R), A{^H$WZ (A) H$s ghr ì¶m»¶m H$aVm h¡ &
- (b) A{^H$WZ (A) Am¡a H$maU (R) XmoZm| ghr h¢, naÝVw H$maU (R), A{^H$WZ (A) H$s ghr ì¶m»¶m H$aVm h¡ &
- (c) A{^H$WZ (A) ghr h¡, naÝVw H$maU (R) µJbV h¡ &
- (d) A{^H$WZ (A) µJbV h¡, naÝVw H$maU (R) ghr h¡ &
## **17.**
- _(A) :_ {ZåZ{b{IV amgm`{ZH$ A{^{H«$`m
- ZnO + C Zn + CO
- _| ZnO H$m AnM`Z hmoVm h¡ &
- _(R) :_ H$m~©Z AnMm`H$ h¡ Omo ZnO H$mo Zn _| AnM{`V H$a XoVm h¡ &
**18.** _(A) :_ _mZd ì`{îQ>`m± bjUm| _| AË`{YH$ {d{^ÞVmE± Xem©Vr h¢ &
- _(R) :_ {H$gr ñnrerµO _| g^r {d{^ÞVmAm| Ho$ {bE {Og n`m©daU _| dh ahVr h¢ Cgr _| CZH$s CÎmaOr{dVm Ho$ g_mZ Adga hmoVo h¢ &
**19.** _(A) :_ A{bÝX H$s {^{Îm`m± {Zb` H$s {^{Îm`m| H$s Anojm _moQ>r hmoVr h¢ & _(R) :_ {Zb` H$mo é Xm~ na {d{^Þ A§Jm| _| nhþ±MmZm hmoVm h¡ &
**20.** _(A) :_ {H$gr Ymamdmhr grYo Vma Ho$ Mmam| Amoa H$s Xmo Mwå~H$s` joÌ aoImE± -
EH$ Xÿgao H$m à{VÀN>oXZ Zht H$aVr h¢ &
- _(R) :_ Vma _| àdm{hV Ymam Ho$ n[a_mU _| d¥{Õ H$aZo na {H$gr {~ÝXþ na CËnÞ Mwå~H$s` joÌ Ho$ n[a_mU _| d¥{Õ hmo OmVr h¡ &
H 10 H",
CBSE_SCI_2023_Q16_3151Science,16,A,1,MCQ,Chemistry,False,True,1,2023,"For a current in a long straight solenoid, N and S poles are created at the two ends. Among the following statements, the **_incorrect_** statement is :
- (a) The magnetic field lines inside the solenoid are in the form of straight lines, which indicates that the magnetic field is uniform at all points inside the solenoid.
- (b) The strong magnetic field produced inside the solenoid can magnetize the soft iron placed inside it.
- (c) The pattern of the magnetic field associated with a current carrying solenoid is different from the pattern of the magnetic field around a bar magnet.
- (d) The N and S poles exchange positions when the direction of current through the solenoid is reversed.
**_For questions number 17 to 20, two statements are given one labelled as Assertion (A) and the other labelled as Reason (R). Select the correct answer to these questions from the codes (a), (b), (c) and (d) as given below :_**
- (a) Both Assertion (A) and Reason (R) are true and Reason (R) is the correct explanation of the Assertion (A).
- (b) Both Assertion (A) and Reason (R) are true, but Reason (R) is **_not_** the correct explanation of the Assertion (A).
- (c) Assertion (A) is true, but Reason (R) is false.
- (d) Assertion (A) is false, but Reason (R) is true.
## **17.** _Assertion (A) :_ In the following reaction
ZnO + C Zn + CO ZnO undergoes reduction.
_Reason (R) :_ Carbon is a reducing agent that reduces ZnO to Zn.
**18.** _Assertion (A) :_ Human populations show a great deal of variations in traits.
- _Reason (R) :_ All variations in a species have equal chances of surviving in the environment in which they live.
**19.** _Assertion (A) :_ The walls of atria are thicker than those of the ventricles. _Reason (R):_ Ventricles have to pump blood into various organs at high pressure.
**20.** _Assertion (A):_ Two magnetic field lines around a current carrying straight wire do not intersect each other.
_Reason (R):_ The magnitude of the magnetic field produced at a given point increases as the current through the wire increases.
H 11 H
7
- sr
- <> Ua vert @ frre saan staex oct afsal at ad ae
RITe
Bsa 1 He
<!-- Start of picture text -->
Bsa<br><!-- End of picture text -->
On heating ’ at 373 K, it loses water molecules and becomes ‘Y’. ‘Y’ is a substance which doctors use for supporting fractured bones
«9 9
6.9 6.9
<!-- Start of picture text -->
4 t if he)<br><!-- End of picture text -->
~~—> — —> —>~~
a HA Sl Mal & | el X’ x’ sah a state saat a sea
& feed TH fu aA We eda wail St ard &
RAC)
<!-- Start of picture text -->
RAC)<br><!-- End of picture text -->
<!-- Start of picture text -->
—> —> —> —><br><!-- End of picture text -->
A basic salt ‘X’ is obtained by heating baking soda followed by crystallisation. Identify ‘X’ and state its two industrial uses.",
CBSE_SCI_2023_Q29_3151Science,29,C,3,Short Answer (3 Marks),General Science,False,False,1,2023,"(H$) {H$gr {H«$`mH$bmn H$s ghm`Vm go {Og ^moOZ H$mo h_ ImVo h¢ Cg na bmbmag (bma) H$s {H«$`m H$s ì`m»`m H$s{OE &
(I) ? _3_",
CBSE_SCI_2023_Q30_3151Science,30,C,3,Short Answer (3 Marks),General Science,False,False,1,2023,"(H$) (i) 5 cm D±$Mm H$moB© {~å~ 18 cm \$moH$g Xÿar Ho$ {H$gr AdVb b|g Ho$ àH$m{eH$ Ho$ÝÐ go 20 cm H$s Xÿar na aIm h¡ & Bg àH$aU _| (1) à{V{~å~ H$s Xÿar Am¡a (2) AmdY©Z H$m n[aH$bZ H$s{OE &
- (ii) AdVb b|g Am¡a CÎmb b|g Ho$ AmdY©Zm| Ho$ _mZm| H$s VwbZm H$s{OE O~ XmoZm| b|gm| Ûmam ~ZmE OmZo dmbo à{V{~å~ Am^mgr h¢ &
- _3_
# **AWdm**
- (I) H$moB© CÎmb b|g {H$gr {~å~ H$m (i) dmñV{dH$, CëQ>m Am¡a {dd{Y©V à{V{~å~ ~ZmZo Ho$ gmW-gmW (ii) CgH$m Am^mgr, grYm Am¡a {dd{Y©V à{V{~å~ ^r ~Zm gH$Vm h¡ & 10 cm
- `{X Bg b|g H$s \$moH$g Xÿar h¡, Vmo XmoZm| àH$aUm| Ho$ {bE {~å~ Xÿ[a`m| Ho$ ? AnZo CÎma H$s nw{îQ> Ho$ {bE {H$aU AmaoI It{ME &
_3_",
CBSE_SCI_2023_Q31_3151Science,31,C,3,Short Answer (3 Marks),General Science,False,False,1,2023,"(H$) _mZd ZoÌ Ho$ {ZåZ{b{IV ^mJm| _| go àË`oH$ H$m EH$ _hÎdnyU© H$m`© {b{IE : (i) Ñ{îQ>nQ>b (ao{Q>Zm)
- (ii) nwVbr
- (I) ZoÌ go {d{^Þ Xÿ[a`m| na pñWV {~å~m| Ho$ \$moH$gZ _| nú_m^r no{e`m| H$s ^y{_H$m H$m CëboI H$s{OE &
_3_",
CBSE_SCI_2023_Q32_3151Science,32,C,3,Short Answer (3 Marks),General Science,False,False,1,2023,"(H$) (i) H$moB© grYm ~obZmH$ma MmbH$ {H$gr Zmb Mwå~H$ Ho$ Mwå~H$s` joÌ _| AnZo Aj H$mo joÌ Ho$ bå~dV² aIVo hþE {Zb§{~V h¡ & O~ Bg MmbH$ go H$moB© Ymam àdm{hV hmoVr h¡ Vmo `h ~m`t Amoa {dñWm{nV hmo OmVm h¡ & Bg MmbH$ Ho$ {dñW
- (1) MmbH$ go àdm{hV Ymam _| d¥{Õ H$a Xr OmE ?
- (2) Zmb Mwå~H$ Ho$ ñWmZ na H$moB© AÝ` Bggo à~b Zmb Mwå~H$ aI {X`m OmE ?
- (3) MmbH$ go àdm{hV Ymam H$s {Xem CËH«${_V H$a Xr OmE ?
H 16 H
_3_",
CBSE_SCI_2023_Q29_3151Science,29,C,3,Short Answer (3 Marks),Physics,False,True,1,2023,"(a) With the help of an activity, explain the action of saliva on the food we eat.
- (b) Why is bile juice important in the process of digestion ?
**30.**
- (a) (i) An object of 5 cm height is placed at a distance of 20 cm from the optical centre of a concave lens of focal length 18 cm. Calculate (1) image distance and (2) the magnification in this case.
- (ii) Compare the values of magnification obtained by a concave lens and a convex lens when both the lenses form virtual images.
_3_
## **OR**
- (b) A convex lens can form a (i) real, inverted and magnified image as well as (ii) virtual, erect and magnified image of an object. If the focal length of the lens is 10 cm, what should be the range of the object distance in both cases ? Draw ray diagrams to justify your answer.
_3_",
CBSE_SCI_2023_Q31_3151Science,31,C,3,Short Answer (3 Marks),Physics,False,False,1,2023,"(a) State one important function of the following parts of the human eye :
- (i) Retina
- (ii) Pupil
## **32.**
- (b) State the role of ciliary muscles in focussing objects at varying distances from the eye.
- (a) (i) A straight cylindrical conductor is suspended with its axis perpendicular to the magnetic field of a horse-shoe magnet. The conductor gets displaced towards left when a current is passed through it. What will happen to the displacement of the conductor if the
_3_
- (1) current through it is increased ?
- (2) horse-shoe magnet is replaced by another stronger horse-shoe magnet ?
- (3) direction of current through it is reversed ?
H 17 H
_3_
- (ii) {H$gr Mwå~H$s` joÌ _| aIo {H$gr Ymamdmhr MmbH$ na bJZo dmbo ~b H$s {Xem H$mo {ZYm©[aV H$aZo dmbo {Z`_ H$m Zm_ {b{IE Am¡a Bg {Z`_ H$m CëboI H$s{OE &
# **AWdm**
## **33.**
- (I) {H$gr j¡{VO H$mS>©~moS>© go D$Üdm©YaV aVo {H$gr Ymamdmhr grYo MmbH$ Ûmam CËnÞ Mwå~H$s` joÌ H$m n¡Q>Z© It{ME & Bg_| àdm{hV Ymam H$s {Xem Am¡a Mwå~H$s` joÌ aoImAm| H$s {Xem A§{H$V H$s{OE & {H$gr Ymamdmhr MmbH$ go g§~Õ Mwå~H$s` joÌ H$s {Xem H$mo {ZYm©[aV H$aZo Ho$ {bE Cn`moJ {H$E OmZo dmbo {Z`_ H$m Zm_ Am¡a Cg {Z`_ H$m CëboI H$s{OE &
> ? AmoµOmoZ ñVa H$s j{V {MÝVm
- H$m H$maU h¡ & Bg H$WZ H$s nw{îQ> H$s{OE &
_3_
_3_
# **IÊS> K**
## **34.**
- (H$) H$moB© CXmgrZ H$m~©{ZH$ `m¡{JH$ X (AUwgyÌ C2H6O) AåbrH¥$V K2Cr2O7 go A{^{H«$`m H$aHo$ H$moB© AÝ` H$m~©{ZH$ `m¡{JH$ Y ~ZmVm h¡ {OgH$s àH¥${V Aåbr` h¡ & X Am¡a Y gm§Ð H2SO4 H$s CnpñW{V _| J_© H$aZo na _¥Xþ J§Y H$m H$moB© `m¡{JH$ Z ~ZmVo h¢ &
- (i) X , Y Am¡a Z H$mo nhMm{ZE &
- (ii) (1) X go Y Am¡a (2) X go Z _| n[ad{V©V H$aZo _| hmoZo dmbr A{^{H«$`mAm| Ho$ amgm`{ZH$ g_rH$aU {b{IE &
- (iii) (1) X go Y Ho$ n[adV©Z _| AåbrH¥$V K2Cr2O7 H$s ^y{_H$m VWm (2) X Am¡a Y H$s A{^{H«$`m _| gm§Ð H2SO4 H$s ^y{_H$m H$m CëboI H$s{OE &
- (iv) H$s {H$gr jma go hmoZo dmbr A{^{H«$`m H$m Zm_ {b{IE &
# **AWdm**
_5_
H 18 H
_3_
_3_
_3_
- (ii) Name and state the rule for determining the direction of force on a current carrying conductor in a magnetic field.
## **OR**
- (b) Draw the pattern of the magnetic field produced around a vertical current carrying straight conductor passing through a horizontal cardboard. Mark the direction of current and the magnetic field lines. Name and state the rule which is used to determine the direction of magnetic field associated with a current carrying conductor.
**33.**
## **SECTION D**",
CBSE_SCI_2023_Q34_3151Science,34,D,5,Long Answer (5 Marks),Chemistry,False,False,1,2023,"(a) 2<sup>H</sup> 6<sup>O) on</sup>
- reacting with acidified K2Cr2O7 presence of conc. H2SO4 to give a sweet smelling compoun
- (i) Identify X , Y and Z
- (ii) Write the chemical equations for the reactions in the conversion of (1) X to Y and (2) X to Z .
- (iii) State the role of (1) acidified K2Cr2O7 in the conversion of X to Y and (2) conc. H2SO4 in the reaction of X and Y .
- (iv) Name the reaction which occurs when Z reacts with an alkali. _5_
- **OR**
H 19 H
_5_
- (I) {ZåZ{b{IV àË`oH$ n[adV©Z Ho$ {bE eV©/eV] {b{IE :
- (i) EWoZm°b EWrZ
- (ii) EWrZ EWoZ
- (iii) EWoZ
- (iv) EWoZm°b EWoZm°BH$ Aåb
- (v) EWoZm°BH$ Aåb Eo{Wb EWoZm°EQ",
CBSE_SCI_2023_Q35_3151Science,35,D,5,Long Answer (5 Marks),Chemistry,False,False,1,2023,"(H$) (i) ? d¥fUm| Ho$ Xmo H$m`m] H$m CëboI H$s{OE &
- (ii) _mZd _mXm _| Xmo AÊS>me`m| _| go H$moB© EH$ ha _mh EH$ AÊS> H$m {d_moMZ
- (1) {ZfoMZ hmo OmVm h¡, VWm
- (2) {ZfoMZ Zht hmoVm h¡ &
- (iii) Za Am¡a _mXmAm| _| J^©YmaU H$mo amoH$Zo Ho$ {b OmVm h¡ ?
_5_
# **AWdm**
(I) (i) :
- (1) ~«m`mo{\$b_ H$s n{Îm`m± _¥Xm na {JaVr h¢ ?
- (2) ßboZo[a`m H$B© ^mJm| _| H$Q> OmVm h¡ ?
- (3) amBµOmong H$s ~rOmUwYmZr §S> _wº$ H$aVr h¢ ?
Cn`w©º$ VrZm| àH$aUm| _| àË`oH$ H$s OZZ {d{Y H$m CëboI H$s{OE &
- (ii) {ZfoMZ Ho$ níMmV² nwîn _| hmoZo dmbo n[adV©Zm| H$m CëboI H$s{OE &
_5_
H 20 H
_5_
- (b) Carry out the following conversions, stating the condition(s) for each :
- (i) Ethanol Ethene
- (ii) Ethene Ethane
- (iii) Ethane Chloroethane
- (iv) Ethanol Ethanoic acid
- (v) Ethanoic acid Ethyl ethanoate",
